Document,0,1,2,3,4,5,6,7,8,9
54,0.034299999475479126,0.0,0.02068999968469143,0.0,0.877810001373291,0.01221999991685152,0.0,0.02167000062763691,0.0,0.029829999431967735
55,0.0,0.01432000007480383,0.0,0.8052200078964233,0.17636999487876892,0.0,0.0,0.0,0.0,0.0
56,0.9063599705696106,0.0,0.0,0.05610999837517738,0.0,0.0,0.0,0.03237000107765198,0.0,0.0
57,0.9120399951934814,0.0,0.0,0.010590000078082085,0.0,0.0,0.0,0.03819999843835831,0.023809999227523804,0.010970000177621841
58,0.23907999694347382,0.0,0.0,0.0,0.7557500004768372,0.0,0.0,0.0,0.0,0.0
59,0.01360000018030405,0.0,0.013860000297427177,0.3404400050640106,0.5617300271987915,0.012319999746978283,0.0,0.05536000058054924,0.0,0.0
60,0.1921200007200241,0.020190000534057617,0.0,0.039090000092983246,0.10954999923706055,0.04366999864578247,0.46511000394821167,0.0,0.09571000188589096,0.027950000017881393
61,0.39208999276161194,0.0,0.0,0.3957099914550781,0.19833000004291534,0.0,0.0,0.0,0.0,0.011250000447034836
62,0.0,0.0,0.0,0.9916399717330933,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973800182342529,0.0
64,0.7150599956512451,0.0,0.17488999664783478,0.0,0.10137999802827835,0.0,0.0,0.0,0.0,0.0
65,0.0,0.4885300099849701,0.0,0.0,0.4974200129508972,0.0,0.0,0.0,0.0,0.0
66,0.017550000920891762,0.0,0.0,0.0,0.9651100039482117,0.0,0.0,0.0,0.0,0.013389999978244305
67,0.1753000020980835,0.0,0.0,0.0,0.8209900259971619,0.0,0.0,0.0,0.0,0.0
68,0.01779000088572502,0.0821399986743927,0.010169999673962593,0.044190000742673874,0.15257999300956726,0.0,0.6303200125694275,0.06112999841570854,0.0,0.0
69,0.0,0.020980000495910645,0.0,0.0,0.0,0.0,0.0,0.0,0.975600004196167,0.0
70,0.0,0.1886799931526184,0.0,0.1437699943780899,0.6002699732780457,0.0,0.013690000399947166,0.0,0.0,0.04997999966144562
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964100122451782,0.0
72,0.0,0.0,0.0,0.0,0.9450899958610535,0.0,0.0,0.04596000164747238,0.0,0.0
73,0.0287299994379282,0.16122999787330627,0.0,0.036389999091625214,0.6187099814414978,0.014179999940097332,0.07709000259637833,0.0,0.0,0.061810001730918884
74,0.11299999803304672,0.5409700274467468,0.0,0.0714000016450882,0.05322999879717827,0.018279999494552612,0.0,0.08466000109910965,0.06712999939918518,0.0494999997317791
75,0.9285500049591064,0.012319999746978283,0.019850000739097595,0.0,0.0,0.0,0.0,0.022339999675750732,0.0,0.011289999820291996
76,0.0,0.0,0.0,0.0,0.9894599914550781,0.0,0.0,0.0,0.0,0.0
77,0.5357499718666077,0.0,0.021950000897049904,0.0,0.0,0.0,0.0,0.0,0.37702998518943787,0.0567299984395504
78,0.06858000159263611,0.0,0.0,0.03297000005841255,0.13023999333381653,0.43174999952316284,0.17065000534057617,0.09057000279426575,0.05705999955534935,0.016930000856518745
79,0.4097299873828888,0.0872500017285347,0.0,0.0,0.34606000781059265,0.0,0.03654000163078308,0.05827999860048294,0.058240000158548355,0.0
80,0.09226000308990479,0.0,0.0,0.04393000155687332,0.14052000641822815,0.014000000432133675,0.1406099945306778,0.04597000032663345,0.5188000202178955,0.0
81,0.7397699952125549,0.025629999116063118,0.0,0.0,0.0,0.0,0.0,0.055730000138282776,0.17440000176429749,0.0
82,0.0,0.0,0.0,0.0,0.9218699932098389,0.01370999962091446,0.0,0.0,0.01498000044375658,0.03872000053524971
83,0.10750000178813934,0.0,0.0,0.0,0.8824700117111206,0.0,0.0,0.0,0.0,0.0
84,0.0,0.9905800223350525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.10115999728441238,0.3078399896621704,0.03198999911546707,0.0,0.4431700110435486,0.0422700010240078,0.0,0.04106999933719635,0.0282600000500679,0.0
86,0.062380000948905945,0.046629998832941055,0.028200000524520874,0.0,0.6172000169754028,0.1515599936246872,0.0,0.09149999916553497,0.0,0.0
87,0.0660799965262413,0.0,0.14857999980449677,0.34505000710487366,0.19960999488830566,0.057909999042749405,0.023910000920295715,0.0561399981379509,0.054760001599788666,0.04749000072479248
88,0.0,0.9254000186920166,0.0,0.016359999775886536,0.0,0.0,0.0,0.02964000031352043,0.0,0.022129999473690987
89,0.0,0.0,0.0,0.0,0.9927499890327454,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.9385499954223633,0.0,0.0,0.05897999927401543,0.0,0.0
91,0.17990000545978546,0.05615999922156334,0.07474000006914139,0.024129999801516533,0.18535000085830688,0.06191999837756157,0.0,0.16843999922275543,0.18353000283241272,0.06532000005245209
92,0.17903000116348267,0.0,0.0,0.0,0.8172299861907959,0.0,0.0,0.0,0.0,0.0
93,0.6209999918937683,0.0,0.0,0.13255000114440918,0.24062000215053558,0.0,0.0,0.0,0.0,0.0
94,0.01131999958306551,0.0,0.0,0.0,0.8946599960327148,0.0,0.0,0.06804999709129333,0.0,0.013369999825954437
95,0.4562099874019623,0.0,0.0,0.07444000244140625,0.09574999660253525,0.0,0.07744000107049942,0.10638000071048737,0.11917000263929367,0.06802000105381012
96,0.7333899736404419,0.07388000190258026,0.06289999932050705,0.0,0.0,0.0,0.0,0.07705000042915344,0.04746999964118004,0.0
97,0.3541199862957001,0.0,0.0,0.4544599950313568,0.10836999863386154,0.0,0.0,0.0,0.07761000096797943,0.0
98,0.9918199777603149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.06233000010251999,0.0,0.0,0.8029800057411194,0.0,0.0,0.06773000210523605,0.0,0.0581200011074543
100,0.4840799868106842,0.0,0.0,0.02295999974012375,0.0,0.03382999822497368,0.27562999725341797,0.0,0.16494999825954437,0.01575000025331974
101,0.0,0.0,0.0,0.03378000110387802,0.9600200057029724,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.9874899983406067,0.0,0.0,0.0
103,0.11219000071287155,0.0,0.0,0.0,0.13059000670909882,0.0,0.0,0.02696000039577484,0.7275400161743164,0.0
104,0.0,0.7107200026512146,0.0,0.11750999838113785,0.16388000547885895,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.9813500046730042,0.0,0.0,0.0,0.0,0.013890000060200691
106,0.01882999949157238,0.0,0.0,0.0,0.0,0.017270000651478767,0.0,0.041019998490810394,0.9082000255584717,0.013399999588727951
107,0.7803599834442139,0.0,0.0,0.0,0.0,0.0,0.0,0.06553000211715698,0.14440999925136566,0.0
108,0.6716399788856506,0.2737100124359131,0.0,0.03116999939084053,0.0,0.0,0.0,0.0,0.0,0.018050000071525574
109,0.9743899703025818,0.0,0.0,0.0,0.0,0.0,0.01933000050485134,0.0,0.0,0.0
110,0.9321500062942505,0.0,0.0,0.013439999893307686,0.0,0.010470000095665455,0.0,0.023499999195337296,0.01671000011265278,0.0
111,0.11761999875307083,0.0,0.06379000097513199,0.3790700137615204,0.21581000089645386,0.036990001797676086,0.0,0.0,0.17438000440597534,0.010099999606609344
112,0.0,0.05115000158548355,0.0,0.4954800009727478,0.4221700131893158,0.0,0.0,0.026900000870227814,0.0,0.0
113,0.9792699813842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014220000244677067,0.0
114,0.6123499870300293,0.0,0.014700000174343586,0.0,0.24214999377727509,0.0,0.04936999827623367,0.018149999901652336,0.04019999876618385,0.02078000083565712
115,0.4102500081062317,0.0,0.02493000030517578,0.0,0.30303001403808594,0.0565200001001358,0.0,0.1730699986219406,0.0,0.02923000045120716
116,0.24461999535560608,0.0,0.0,0.018969999626278877,0.6745700240135193,0.0,0.0,0.047370001673698425,0.0,0.0
117,0.924530029296875,0.0,0.0,0.04764999821782112,0.0,0.0,0.0,0.016720000654459,0.0,0.0
118,0.1982100009918213,0.0,0.0,0.0,0.6088899970054626,0.02298000082373619,0.0,0.057190001010894775,0.09901999682188034,0.011350000277161598
119,0.0,0.0,0.0,0.0,0.9900100231170654,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.02199999988079071,0.0,0.33713001012802124,0.0,0.0,0.6334400177001953,0.0
121,0.018640000373125076,0.0,0.0,0.07732000201940536,0.792169988155365,0.0,0.0,0.06589999794960022,0.014820000156760216,0.02387000061571598
122,0.0,0.0,0.02271999977529049,0.44211000204086304,0.4847399890422821,0.0,0.0,0.023329999297857285,0.01384000014513731,0.0
123,0.13809999823570251,0.0,0.0,0.0,0.7496700286865234,0.0,0.10888999700546265,0.0,0.0,0.0
124,0.0,0.023900000378489494,0.0,0.19726000726222992,0.0,0.042569998651742935,0.339029997587204,0.0,0.38436999917030334,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.7130299806594849,0.0,0.2714900076389313,0.0
126,0.0,0.04106999933719635,0.07382000237703323,0.35047999024391174,0.0,0.0,0.2934199869632721,0.0,0.12518000602722168,0.11005000025033951
127,0.02474999986588955,0.44009000062942505,0.026520000770688057,0.0,0.41238999366760254,0.0,0.0,0.0,0.09344000369310379,0.0
128,0.13605999946594238,0.0,0.0,0.0,0.8271700143814087,0.022579999640583992,0.0,0.0,0.0,0.0
129,0.9584699869155884,0.0,0.0,0.0,0.03725000098347664,0.0,0.0,0.0,0.0,0.0
130,0.055229999125003815,0.07141999900341034,0.025590000674128532,0.32886001467704773,0.4849199950695038,0.0,0.010479999706149101,0.0,0.0,0.020999999716877937
131,0.20993000268936157,0.0,0.0,0.0,0.5201299786567688,0.0,0.0,0.0,0.2678000032901764,0.0
132,0.0,0.47056999802589417,0.0,0.4155200123786926,0.0,0.0,0.0,0.0,0.10897000133991241,0.0
133,0.0,0.0,0.0,0.04650000110268593,0.7987800240516663,0.0,0.0,0.038339998573064804,0.0,0.11307000368833542
134,0.04148999974131584,0.0,0.011210000142455101,0.044840000569820404,0.1780100017786026,0.0,0.0,0.0,0.7229099869728088,0.0
135,0.0,0.0,0.02694999985396862,0.4047600030899048,0.0,0.03748000040650368,0.11400000005960464,0.15497000515460968,0.15649999678134918,0.10121999680995941
136,0.0,0.0,0.014100000262260437,0.0,0.9017500281333923,0.05339999869465828,0.0,0.01795000024139881,0.010200000368058681,0.0
137,0.2507700026035309,0.0,0.027809999883174896,0.0,0.2382200062274933,0.0,0.47922998666763306,0.0,0.0,0.0
138,0.17552000284194946,0.0,0.0,0.48837000131607056,0.2621299922466278,0.0,0.0,0.0,0.0,0.06515000015497208
139,0.0,0.0,0.013500000350177288,0.03458999842405319,0.028759999200701714,0.6965399980545044,0.0,0.10067000240087509,0.08199000358581543,0.041999999433755875
140,0.0,0.0,0.0,0.43105000257492065,0.0,0.0,0.0,0.062210001051425934,0.49788999557495117,0.0
141,0.5698800086975098,0.09203000366687775,0.0,0.26754000782966614,0.0,0.0,0.0,0.0,0.06592000275850296,0.0
142,0.9061200022697449,0.0,0.0,0.010809999890625477,0.0,0.0,0.0,0.044039998203516006,0.02841999940574169,0.0
143,0.0,0.033580001443624496,0.0,0.5607399940490723,0.31161999702453613,0.040470000356435776,0.0,0.0,0.04896000027656555,0.0
144,0.0,0.0,0.0,0.05843000113964081,0.0,0.0,0.0,0.0,0.8895099759101868,0.046939998865127563
145,0.0,0.0,0.0,0.0,0.7781400084495544,0.0,0.21404999494552612,0.0,0.0,0.0
146,0.7810900211334229,0.0,0.0,0.0,0.13223999738693237,0.016300000250339508,0.0,0.041120000183582306,0.0,0.026189999654889107
147,0.36228999495506287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6278799772262573,0.0
148,0.02937999926507473,0.749239981174469,0.0,0.0,0.0,0.023000000044703484,0.0492900013923645,0.0,0.09897000342607498,0.03638000041246414
149,0.02905000001192093,0.3473399877548218,0.021379999816417694,0.3786900043487549,0.07727999985218048,0.0846799984574318,0.0,0.03612000122666359,0.0,0.024790000170469284
150,0.0,0.7013199925422668,0.0,0.0,0.24758000671863556,0.020339999347925186,0.0,0.0,0.0,0.02085999958217144
151,0.04292000085115433,0.18748000264167786,0.0,0.1768600046634674,0.3039099872112274,0.08654999732971191,0.01614999957382679,0.055240001529455185,0.06125999987125397,0.0622900016605854
152,0.0,0.0,0.010449999943375587,0.0,0.8555099964141846,0.0,0.12217999994754791,0.0,0.0,0.0
153,0.09274999797344208,0.0,0.0,0.015780000016093254,0.8565499782562256,0.017389999702572823,0.0,0.015469999983906746,0.0,0.0
154,0.0,0.028550000861287117,0.0,0.3831700086593628,0.044039998203516006,0.0,0.09752000123262405,0.045329999178647995,0.3807699978351593,0.0
155,0.9432100057601929,0.0,0.015399999916553497,0.0,0.0,0.0,0.0,0.03556999936699867,0.0,0.0
156,0.8333500027656555,0.0,0.0,0.0,0.022099999710917473,0.0,0.07419999688863754,0.0,0.0,0.04577000066637993
157,0.0,0.0,0.0,0.9916499853134155,0.0,0.0,0.0,0.0,0.0,0.0
158,0.154789999127388,0.0,0.0,0.1935500055551529,0.06066000089049339,0.0,0.0,0.025129999965429306,0.5481600165367126,0.0
159,0.09724999964237213,0.0,0.0,0.1730699986219406,0.17628000676631927,0.0855799987912178,0.1914599984884262,0.0,0.18570999801158905,0.08820000290870667
160,0.021859999746084213,0.01228999998420477,0.022609999403357506,0.0,0.8270099759101868,0.0,0.0,0.0855100005865097,0.0,0.019750000908970833
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726700186729431,0.01972999982535839
162,0.061469998210668564,0.3002200126647949,0.02329999953508377,0.0,0.44495001435279846,0.08421000093221664,0.08150999993085861,0.0,0.0,0.0
163,0.0,0.0,0.0,0.061969999223947525,0.9226400256156921,0.0,0.0,0.0,0.0,0.0
164,0.31352001428604126,0.016769999638199806,0.0,0.03221999853849411,0.31972000002861023,0.0,0.0,0.153329998254776,0.10210999846458435,0.060309998691082
165,0.0,0.0,0.0,0.010830000042915344,0.9181100130081177,0.011909999884665012,0.0,0.030470000579953194,0.02493000030517578,0.0
166,0.12370000034570694,0.0,0.0,0.5701599717140198,0.0,0.2731199860572815,0.0,0.02775000035762787,0.0,0.0
167,0.0,0.11235000193119049,0.0,0.14541000127792358,0.734250009059906,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.8901799917221069,0.10424000024795532,0.0,0.0,0.0,0.0
169,0.0,0.04042999818921089,0.0,0.0,0.821940004825592,0.1304599940776825,0.0,0.0,0.0,0.0
170,0.25536999106407166,0.0,0.0,0.0,0.14955000579357147,0.0,0.5558900237083435,0.03488999977707863,0.0,0.0
171,0.0,0.038679998368024826,0.0,0.031190000474452972,0.0,0.9244199991226196,0.0,0.0,0.0,0.0
172,0.0,0.07733999937772751,0.0,0.013279999606311321,0.905489981174469,0.0,0.0,0.0,0.0,0.0
173,0.043049998581409454,0.21267999708652496,0.0,0.2347099930047989,0.0,0.40935999155044556,0.0,0.06629999727010727,0.015769999474287033,0.012070000171661377
174,0.8729100227355957,0.022779999300837517,0.0,0.0,0.0,0.0,0.0,0.07724999636411667,0.019279999658465385,0.0
175,0.8375800251960754,0.0,0.0,0.0,0.0,0.0,0.0,0.04645000025629997,0.10241000354290009,0.010029999539256096
176,0.03438999876379967,0.0,0.0,0.6443700194358826,0.0,0.0,0.0,0.02166000008583069,0.2916499972343445,0.0
177,0.08157999813556671,0.021530000492930412,0.010689999908208847,0.0,0.8805999755859375,0.0,0.0,0.0,0.0,0.0
178,0.9031199812889099,0.0,0.0,0.09019000083208084,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.8767799735069275,0.0,0.0,0.09820999950170517,0.0,0.0,0.011909999884665012,0.0,0.0
180,0.0,0.0,0.0,0.0,0.9349899888038635,0.0,0.059289999306201935,0.0,0.0,0.0
181,0.051920000463724136,0.0,0.22412000596523285,0.0,0.0,0.0,0.0,0.0,0.7179099917411804,0.0
182,0.0,0.0,0.0,0.6386399865150452,0.35673999786376953,0.0,0.0,0.0,0.0,0.0
183,0.9882299900054932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.3628700077533722,0.04363999888300896,0.012849999591708183,0.0,0.4348999857902527,0.0,0.0,0.060499999672174454,0.06615000218153,0.017740000039339066
185,0.0,0.4115599989891052,0.0,0.015230000019073486,0.42910000681877136,0.0,0.0,0.05511000007390976,0.03894000127911568,0.0428600013256073
186,0.3045699894428253,0.0,0.060600001364946365,0.1775899976491928,0.23847000300884247,0.05534999817609787,0.028130000457167625,0.04879000037908554,0.08558999747037888,0.0
187,0.0850600004196167,0.08727999776601791,0.02206999994814396,0.03855999931693077,0.0,0.6358699798583984,0.0,0.025550000369548798,0.08912999927997589,0.0
188,0.0,0.0,0.0,0.0,0.9882699847221375,0.0,0.0,0.0,0.0,0.0
189,0.0,0.20465999841690063,0.011599999852478504,0.4237399995326996,0.09498000144958496,0.0,0.0,0.03505999967455864,0.1446000039577484,0.08212999999523163
190,0.0,0.0,0.023739999160170555,0.3316200077533722,0.038669999688863754,0.39840999245643616,0.0,0.10208000242710114,0.04569000005722046,0.05886999890208244
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966300129890442,0.0
192,0.0,0.6939700245857239,0.0,0.0,0.3020099997520447,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.8765599727630615,0.11807999759912491,0.0,0.0,0.0,0.0
194,0.0,0.09124000370502472,0.0,0.19128000736236572,0.23789000511169434,0.4771600067615509,0.0,0.0,0.0,0.0
195,0.10078000277280807,0.0,0.0,0.0,0.06548000127077103,0.0,0.21838000416755676,0.0,0.6122199892997742,0.0
196,0.1650400012731552,0.0,0.0,0.010420000180602074,0.6603999733924866,0.0,0.0869000032544136,0.0,0.03911999985575676,0.03618000075221062
197,0.0,0.9896500110626221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.9832000136375427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.9893100261688232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.8987100124359131,0.010850000195205212,0.0,0.0,0.0,0.0,0.08397000283002853,0.0,0.0
201,0.0,0.6380400061607361,0.0,0.24401000142097473,0.0,0.11202000081539154,0.0,0.0,0.0,0.0
202,0.0,0.10363999754190445,0.016340000554919243,0.1282300055027008,0.2736000120639801,0.2994999885559082,0.023739999160170555,0.08848000317811966,0.02085999958217144,0.04503000155091286
203,0.9090200066566467,0.0,0.0,0.0,0.0,0.014209999702870846,0.0,0.055879998952150345,0.0,0.01664000004529953
204,0.07976000010967255,0.02679000049829483,0.0,0.06001000106334686,0.0,0.0,0.4074999988079071,0.0,0.4058400094509125,0.012059999629855156
205,0.7712600231170654,0.13798999786376953,0.0,0.0,0.08567000180482864,0.0,0.0,0.0,0.0,0.0
206,0.16301000118255615,0.0,0.0,0.0,0.7423099875450134,0.0,0.0,0.08539000153541565,0.0,0.0
207,0.02905000001192093,0.517490029335022,0.0,0.0,0.2550700008869171,0.0,0.0,0.1894499957561493,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726700186729431,0.01972999982535839
209,0.6551899909973145,0.0,0.021770000457763672,0.016209999099373817,0.0,0.0,0.22914999723434448,0.04757000133395195,0.027060000225901604,0.0
210,0.9300900101661682,0.0,0.0,0.0,0.0,0.028960000723600388,0.0,0.0,0.032189998775720596,0.0
211,0.025510000064969063,0.0,0.019840000197291374,0.0,0.7836800217628479,0.0,0.027799999341368675,0.05186999961733818,0.06089000031352043,0.020649999380111694
212,0.0,0.02556000091135502,0.0,0.540910005569458,0.07175999879837036,0.18605999648571014,0.0,0.06094000115990639,0.1111299991607666,0.0
213,0.0,0.04077000170946121,0.0,0.5401899814605713,0.16415999829769135,0.0,0.08083999902009964,0.10944999754428864,0.0,0.05996999889612198
214,0.02143999934196472,0.02858000062406063,0.020150000229477882,0.188060000538826,0.6114400029182434,0.01998000033199787,0.0,0.05048000067472458,0.03779999911785126,0.021719999611377716
215,0.04668999835848808,0.0,0.0,0.2372799962759018,0.5305600166320801,0.01754000037908554,0.03663000091910362,0.0829399973154068,0.03361999988555908,0.0
216,0.0,0.030950000509619713,0.0,0.0,0.9104899764060974,0.014000000432133675,0.020010000094771385,0.0,0.0,0.018309999257326126
217,0.0,0.0,0.0,0.0,0.8645899891853333,0.12498000264167786,0.0,0.0,0.0,0.0
218,0.2895300090312958,0.0,0.0,0.02150999940931797,0.6659299731254578,0.019099999219179153,0.0,0.0,0.0,0.0
219,0.0,0.8181700110435486,0.0,0.0,0.0,0.01899999938905239,0.0,0.13646000623703003,0.0,0.01489999983459711
220,0.0,0.1066799983382225,0.0,0.07501000165939331,0.10318999737501144,0.5671600103378296,0.014840000309050083,0.0898900032043457,0.0,0.040130000561475754
221,0.0,0.0,0.0,0.0,0.4587000012397766,0.014739999547600746,0.5112800002098083,0.0,0.012520000338554382,0.0
222,0.0,0.633840024471283,0.0,0.34606999158859253,0.012190000154078007,0.0,0.0,0.0,0.0,0.0
223,0.0,0.11392000317573547,0.0,0.46634000539779663,0.09094999730587006,0.16952000558376312,0.0,0.0,0.0,0.154339998960495
